@RELATION  stateData

@ATTRIBUTE living_pacman {False}
@ATTRIBUTE living_ghost1 {True, False}
@ATTRIBUTE living_ghost2 {True, False}
@ATTRIBUTE living_ghost3 {True, False}
@ATTRIBUTE living_ghost4 {True, False}
@ATTRIBUTE ghost_pos1 numeric
@ATTRIBUTE ghost_pos2 numeric
@ATTRIBUTE ghost_pos3 numeric
@ATTRIBUTE ghost_pos4 numeric
@ATTRIBUTE ghost_pos5 numeric
@ATTRIBUTE ghost_pos6 numeric
@ATTRIBUTE ghost_pos7 numeric
@ATTRIBUTE ghost_pos8 numeric
@ATTRIBUTE ghost_dir1 {North, South, West, East, Stop}
@ATTRIBUTE ghost_dir2 {North, South, West, East, Stop}
@ATTRIBUTE ghost_dir3 {North, South, West, East, Stop}
@ATTRIBUTE ghost_dir4 {North, South, West, East, Stop}
@ATTRIBUTE ghost_dist1 numeric
@ATTRIBUTE ghost_dist2 numeric
@ATTRIBUTE ghost_dist3 numeric
@ATTRIBUTE ghost_dist4 numeric
@ATTRIBUTE dot_dist numeric
@ATTRIBUTE score numeric
@ATTRIBUTE pacman_posX numeric
@ATTRIBUTE pacman_posY numeric
@ATTRIBUTE nextScore numeric

@ATTRIBUTE pacman_dir {North, South, West, East, Stop}

@DATA
False,False,False,True,True,1,1,3,1,5,9,6,6,Stop,Stop,Stop,Stop,-1,-1,7,5,-1,378,3,4,377,North
False,False,False,True,True,1,1,3,1,5,9,6,6,Stop,Stop,Stop,Stop,-1,-1,6,4,-1,377,3,5,376,North
False,False,False,True,True,1,1,3,1,5,9,6,6,Stop,Stop,Stop,Stop,-1,-1,5,3,-1,376,3,6,375,North
False,False,False,True,True,1,1,3,1,5,9,6,6,Stop,Stop,Stop,Stop,-1,-1,4,4,-1,375,3,7,374,North
False,False,False,True,True,1,1,3,1,5,9,6,6,Stop,Stop,Stop,Stop,-1,-1,3,5,-1,374,3,8,373,North
False,False,False,True,True,1,1,3,1,5,9,6,6,Stop,Stop,Stop,Stop,-1,-1,2,6,-1,373,3,9,372,East
False,False,False,True,True,1,1,3,1,5,9,6,6,Stop,Stop,Stop,Stop,-1,-1,1,5,-1,372,4,9,571,East
False,False,False,False,True,1,1,3,1,5,1,6,6,Stop,Stop,Stop,Stop,-1,-1,-1,4,-1,571,5,9,570,East
False,False,False,False,True,1,1,3,1,5,1,6,6,Stop,Stop,Stop,Stop,-1,-1,-1,3,-1,570,6,9,569,Stop
False,False,False,False,True,1,1,3,1,5,1,6,6,Stop,Stop,Stop,Stop,-1,-1,-1,3,-1,569,6,9,568,South
False,False,False,False,True,1,1,3,1,5,1,6,6,Stop,Stop,Stop,Stop,-1,-1,-1,2,-1,568,6,8,567,South
False,False,False,False,True,1,1,3,1,5,1,6,6,Stop,Stop,Stop,Stop,-1,-1,-1,1,-1,567,6,7,766,South
False,True,True,True,True,1,3,2,3,5,9,6,6,Stop,Stop,Stop,Stop,15,16,13,17,-1,0,1,18,-1,Stop
False,True,True,True,True,1,4,2,4,5,9,6,6,North,North,Stop,Stop,14,15,13,17,-1,-1,1,18,-2,Stop
False,True,True,True,True,2,4,2,3,4,9,6,6,East,South,West,Stop,15,16,12,17,-1,-2,1,18,-3,South
False,True,True,True,True,1,4,1,3,4,9,6,6,West,West,West,Stop,13,14,11,16,-1,-3,1,17,-4,South
False,True,True,True,True,1,4,2,3,3,9,6,6,West,East,West,North,12,14,9,14,-1,-4,1,16,-5,South
False,True,True,True,True,1,5,2,3,3,8,6,7,North,East,South,South,10,13,9,14,-1,-5,1,15,-6,South
False,True,True,True,True,1,5,2,3,3,7,6,6,North,East,South,South,9,12,9,13,-1,-6,1,14,-7,South
False,True,True,True,True,1,5,2,3,4,7,6,6,North,East,East,South,8,11,9,12,-1,-7,1,13,-8,South
False,True,True,True,True,1,6,2,3,3,7,6,6,North,East,West,North,6,10,7,10,-1,-8,1,12,-9,South
False,True,True,True,True,1,5,3,3,3,6,6,7,South,East,South,North,6,10,7,9,-1,-9,1,11,-10,South
False,True,True,True,True,1,5,2,3,4,6,6,7,South,West,East,North,5,8,7,7,-1,-10,1,10,-11,South
False,True,True,True,True,1,6,3,3,4,7,6,8,North,East,North,North,3,8,5,6,-1,-11,1,9,-12,South
False,True,True,True,True,1,7,3,4,4,8,6,8,Stop,North,North,West,1,6,3,4,-1,-12,1,8,187,South
False,False,True,True,True,1,1,3,4,4,8,5,8,Stop,North,North,West,-1,5,4,4,-1,187,1,7,186,South
False,False,True,True,True,1,1,4,4,4,9,4,8,Stop,East,North,South,-1,5,6,4,-1,186,1,6,185,East
False,False,True,True,True,1,1,4,4,3,9,4,7,Stop,East,West,South,-1,4,4,3,-1,185,2,6,184,East
False,False,True,True,True,1,1,4,4,3,10,4,7,Stop,East,North,North,-1,3,4,3,-1,184,3,6,183,South
False,False,True,True,True,1,1,5,4,4,10,4,8,Stop,East,East,East,-1,3,6,5,-1,183,3,5,182,South
False,False,True,True,True,1,1,5,5,4,10,5,8,Stop,North,East,West,-1,3,7,5,-1,182,3,4,181,East
False,False,True,True,True,1,1,5,6,4,10,4,8,Stop,North,East,North,-1,3,6,5,-1,181,4,4,180,North
False,False,True,True,True,1,1,5,5,5,10,4,9,Stop,South,East,North,-1,1,6,5,-1,180,4,5,379,North
False,False,True,True,True,1,1,5,6,4,10,4,10,Stop,North,West,East,-1,1,4,5,-1,179,4,6,378,North
False,False,True,True,True,1,1,5,5,5,10,5,10,Stop,South,East,East,-1,3,4,4,-1,178,4,7,177,East
False,False,True,True,True,1,1,5,6,4,10,5,10,Stop,Stop,West,West,-1,1,4,4,-1,177,5,7,376,South
False,False,False,True,True,1,1,3,1,5,10,4,10,Stop,Stop,East,West,-1,-1,4,6,-1,376,5,6,375,South
False,False,False,True,True,1,1,3,1,5,10,3,10,Stop,Stop,East,South,-1,-1,5,6,-1,375,5,5,374,North
False,False,False,True,True,1,1,3,1,4,10,3,9,Stop,Stop,West,South,-1,-1,5,5,-1,374,5,6,373,North
False,False,False,True,True,1,1,3,1,4,9,3,9,Stop,Stop,South,East,-1,-1,3,3,-1,373,5,7,372,North
False,False,False,True,True,1,1,3,1,4,8,4,9,Stop,Stop,Stop,North,-1,-1,1,3,-1,372,5,8,571,West
False,False,False,False,True,1,1,3,1,5,1,4,10,Stop,Stop,Stop,West,-1,-1,-1,3,-1,571,4,8,570,West
False,False,False,False,True,1,1,3,1,5,1,3,10,Stop,Stop,Stop,West,-1,-1,-1,2,-1,570,3,8,569,North
False,False,False,False,True,1,1,3,1,5,1,3,10,Stop,Stop,Stop,East,-1,-1,-1,2,-1,569,3,9,568,North
False,False,False,False,True,1,1,3,1,5,1,4,10,Stop,Stop,Stop,South,-1,-1,-1,2,-1,568,3,10,567,East
False,False,False,False,True,1,1,3,1,5,1,4,9,Stop,Stop,Stop,South,-1,-1,-1,1,-1,567,4,10,766,East
False,False,False,False,True,1,1,3,1,5,1,4,9,Stop,Stop,Stop,South,-1,-1,-1,2,-1,566,5,10,565,East
False,False,False,False,True,1,1,3,1,5,1,4,9,Stop,Stop,Stop,West,-1,-1,-1,4,-1,565,6,10,564,South
False,False,False,False,True,1,1,3,1,5,1,3,9,Stop,Stop,Stop,South,-1,-1,-1,4,-1,564,6,9,563,West
False,False,False,False,True,1,1,3,1,5,1,3,8,Stop,Stop,Stop,North,-1,-1,-1,2,-1,563,5,9,562,West
False,False,False,False,True,1,1,3,1,5,1,3,9,Stop,Stop,Stop,South,-1,-1,-1,2,-1,562,4,9,561,South
False,False,False,False,True,1,1,3,1,5,1,3,8,Stop,Stop,Stop,North,-1,-1,-1,2,-1,561,4,8,560,South
False,False,False,False,True,1,1,3,1,5,1,3,9,Stop,Stop,Stop,South,-1,-1,-1,2,-1,560,4,7,559,West
False,False,False,False,True,1,1,3,1,5,1,3,8,Stop,Stop,Stop,East,-1,-1,-1,2,-1,559,3,7,558,North
False,False,False,False,True,1,1,3,1,5,1,4,8,Stop,Stop,Stop,South,-1,-1,-1,2,-1,558,3,8,557,North
False,False,False,False,True,1,1,3,1,5,1,4,7,Stop,Stop,Stop,East,-1,-1,-1,4,-1,557,3,9,556,East
False,False,False,False,True,1,1,3,1,5,1,5,7,Stop,Stop,Stop,East,-1,-1,-1,4,-1,556,4,9,555,South
False,False,False,False,True,1,1,3,1,5,1,6,7,Stop,Stop,Stop,South,-1,-1,-1,4,-1,555,4,8,554,South
False,False,False,False,True,1,1,3,1,5,1,6,6,Stop,Stop,Stop,West,-1,-1,-1,2,-1,554,4,7,553,East
False,False,False,False,True,1,1,3,1,5,1,5,6,Stop,Stop,Stop,South,-1,-1,-1,2,-1,553,5,7,552,East
False,False,False,False,True,1,1,3,1,5,1,5,5,Stop,Stop,Stop,South,-1,-1,-1,3,-1,552,6,7,551,South
False,False,False,False,True,1,1,3,1,5,1,5,5,Stop,Stop,Stop,West,-1,-1,-1,3,-1,551,6,6,550,West
False,False,False,False,True,1,1,3,1,5,1,4,5,Stop,Stop,Stop,South,-1,-1,-1,3,-1,550,5,6,549,West
False,False,False,False,True,1,1,3,1,5,1,4,4,Stop,Stop,Stop,South,-1,-1,-1,2,-1,549,4,6,548,South
False,False,False,False,True,1,1,3,1,5,1,4,4,Stop,Stop,Stop,West,-1,-1,-1,2,-1,548,4,5,547,South
False,False,False,False,True,1,1,3,1,5,1,3,4,Stop,Stop,Stop,West,-1,-1,-1,2,-1,547,4,4,546,South
False,False,False,False,True,1,1,3,1,5,1,2,4,Stop,Stop,Stop,North,-1,-1,-1,4,-1,546,4,3,545,West
False,False,False,False,True,1,1,3,1,5,1,2,5,Stop,Stop,Stop,West,-1,-1,-1,4,-1,545,3,3,544,North
False,False,False,False,True,1,1,3,1,5,1,1,5,Stop,Stop,Stop,East,-1,-1,-1,2,-1,544,3,4,543,North
False,False,False,False,True,1,1,3,1,5,1,2,5,Stop,Stop,Stop,North,-1,-1,-1,2,-1,543,3,5,542,West
False,False,False,False,True,1,1,3,1,5,1,2,6,Stop,Stop,Stop,East,-1,-1,-1,2,-1,542,2,5,541,West
False,False,False,False,True,1,1,3,1,5,1,3,6,Stop,Stop,Stop,East,-1,-1,-1,3,-1,541,1,5,540,North
False,False,False,False,True,1,1,3,1,5,1,3,6,Stop,Stop,Stop,East,-1,-1,-1,3,-1,540,1,6,539,East
False,False,False,False,True,1,1,3,1,5,1,4,6,Stop,Stop,Stop,South,-1,-1,-1,3,-1,539,2,6,538,East
False,False,False,False,True,1,1,3,1,5,1,4,5,Stop,Stop,Stop,East,-1,-1,-1,3,-1,538,3,6,537,East
False,False,False,False,True,1,1,3,1,5,1,5,5,Stop,Stop,Stop,South,-1,-1,-1,3,-1,537,4,6,536,South
False,False,False,False,True,1,1,3,1,5,1,5,4,Stop,Stop,Stop,North,-1,-1,-1,1,-1,536,4,5,735,South
False,False,False,False,True,1,1,3,1,5,1,5,5,Stop,Stop,Stop,Stop,-1,-1,-1,1,-1,535,4,4,734,East
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,13,25,28,35,-1,0,1,18,-1,Stop
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,13,25,28,35,-1,-1,1,18,-2,Stop
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,13,25,28,35,-1,-2,1,18,-3,Stop
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,13,25,28,35,-1,-3,1,18,-4,Stop
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,13,25,28,35,-1,-4,1,18,-5,Stop
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,13,25,28,35,-1,-5,1,18,-6,South
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,12,24,27,34,-1,-6,1,17,-7,South
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,11,23,26,33,-1,-7,1,16,-8,South
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,10,22,25,32,-1,-8,1,15,-9,South
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,9,21,24,31,-1,-9,1,14,-10,South
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,8,20,23,30,-1,-10,1,13,-11,South
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,7,19,22,29,-1,-11,1,12,-12,South
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,6,18,21,28,-1,-12,1,11,-13,South
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,5,17,20,27,-1,-13,1,10,-14,South
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,4,16,19,26,-1,-14,1,9,-15,South
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,5,15,18,25,-1,-15,1,8,-16,South
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,6,14,17,24,-1,-16,1,7,-17,South
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,7,13,16,25,-1,-17,1,6,-18,East
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,8,12,17,26,-1,-18,1,5,-19,East
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,7,11,16,25,-1,-19,2,5,-20,East
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,6,10,15,24,-1,-20,3,5,-21,East
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,5,9,14,23,-1,-21,4,5,-22,North
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,4,10,13,22,-1,-22,4,6,-23,North
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,3,11,14,21,-1,-23,4,7,-24,North
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,2,12,15,22,-1,-24,4,8,-25,East
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,1,11,14,21,-1,-25,5,8,174,East
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,2,10,13,20,-1,-26,6,8,-27,West
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,1,11,14,21,-1,-27,6,9,172,West
False,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,12,15,22,-1,172,5,9,171,West
False,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,13,16,23,-1,171,4,9,170,South
False,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,12,15,22,-1,170,4,8,169,South
False,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,11,14,21,-1,169,4,7,168,East
False,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,10,13,20,-1,168,5,7,167,East
False,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,9,12,19,-1,167,6,7,166,South
False,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,8,11,20,-1,166,6,6,165,East
False,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,7,10,19,-1,165,7,6,164,East
False,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,6,9,18,-1,164,8,6,163,East
False,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,5,8,17,-1,163,9,6,162,East
False,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,4,7,16,-1,162,10,6,161,East
False,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,3,6,15,-1,161,11,6,160,South
False,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,2,7,16,-1,160,11,5,159,South
False,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,1,8,17,-1,159,11,4,358,South
False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,9,18,-1,358,11,3,357,North
False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,8,17,-1,357,11,4,356,North
False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,7,16,-1,356,11,5,355,North
False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,6,15,-1,355,11,6,354,North
False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,7,14,-1,354,11,7,353,North
False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,8,15,-1,353,11,8,352,North
False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,9,16,-1,352,11,9,351,North
False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,10,17,-1,351,11,10,350,North
False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,11,18,-1,350,11,11,349,North
False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,12,19,-1,349,11,12,348,East
False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,11,18,-1,348,12,12,347,East
False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,10,17,-1,347,13,12,346,East
False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,9,16,-1,346,14,12,345,South
False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,8,15,-1,345,14,11,344,South
False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,7,14,-1,344,14,10,343,South
False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,6,13,-1,343,14,9,342,South
False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,5,12,-1,342,14,8,341,South
False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,4,11,-1,341,14,7,340,South
False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,3,12,-1,340,14,6,339,East
False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,2,11,-1,339,15,6,338,East
False,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,1,10,-1,338,16,6,537,East
False,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,-1,-1,-1,9,-1,537,17,6,536,East
False,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,-1,-1,-1,8,-1,536,18,6,535,East
False,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,-1,-1,-1,7,-1,535,19,6,534,East
False,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,-1,-1,-1,6,-1,534,20,6,533,East
False,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,-1,-1,-1,5,-1,533,21,6,532,East
False,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,-1,-1,-1,4,-1,532,22,6,531,East
False,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,-1,-1,-1,3,-1,531,23,6,530,East
False,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,-1,-1,-1,2,-1,530,24,6,529,East
False,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,-1,-1,-1,1,-1,529,25,6,728,North
False,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,13,25,28,35,-1,0,1,18,-1,Stop
False,True,True,True,True,5,8,11,4,17,6,25,7,South,North,Stop,West,14,24,28,34,-1,-1,1,18,-2,Stop
False,True,True,True,True,5,8,10,4,17,5,24,7,South,West,South,North,14,23,29,33,-1,-2,1,18,-3,Stop
False,True,True,True,True,6,8,11,4,17,6,24,8,East,East,North,West,15,24,28,32,-1,-3,1,18,-4,Stop
False,True,True,True,True,6,7,11,3,18,6,23,8,South,South,East,West,16,25,29,31,-1,-4,1,18,-5,South
False,True,True,True,True,6,7,10,3,19,6,22,8,South,West,East,West,15,23,29,30,-1,-5,1,17,-6,South
False,True,True,True,True,6,6,11,3,19,6,22,8,South,East,East,East,15,23,28,30,-1,-6,1,16,-7,South
False,True,True,True,True,6,7,10,3,18,6,23,8,North,West,West,West,13,21,26,28,-1,-7,1,15,-8,South
False,True,True,True,True,6,6,11,3,19,6,22,8,South,East,East,East,13,21,26,28,-1,-8,1,14,-9,South
False,True,True,True,True,6,6,10,3,20,6,23,8,South,West,East,East,12,19,26,27,-1,-9,1,13,-10,South
False,True,True,True,True,6,6,11,3,20,5,23,8,South,East,South,South,11,19,26,27,-1,-10,1,12,-11,South
False,True,True,True,True,6,7,11,4,20,5,23,7,North,North,South,South,9,17,25,26,-1,-11,1,11,-12,South
False,True,True,True,True,6,7,10,4,20,6,23,7,North,West,North,East,8,15,23,26,-1,-12,1,10,-13,South
False,True,True,True,True,6,8,9,4,21,6,24,7,North,West,East,East,6,13,23,26,-1,-13,1,9,-14,South
False,True,True,True,True,6,9,10,4,21,6,25,7,North,East,East,South,6,13,22,26,-1,-14,1,8,-15,South
False,True,True,True,True,6,9,10,4,22,6,25,6,North,East,East,North,7,12,22,24,-1,-15,1,7,-16,South
False,True,True,True,True,6,9,11,4,22,6,25,7,North,East,East,West,8,12,21,24,-1,-16,1,6,-17,East
False,True,True,True,True,5,9,11,4,22,6,24,7,West,East,East,West,6,11,20,22,-1,-17,2,6,-18,East
False,True,True,True,True,4,9,10,4,23,6,23,7,West,West,East,East,4,9,20,22,-1,-18,3,6,-19,North
False,True,True,True,True,3,9,10,5,23,7,24,7,West,North,North,East,2,9,20,22,-1,-19,3,7,-20,North
False,True,True,True,True,3,9,11,5,23,7,25,7,West,East,North,West,1,11,21,22,-1,-20,3,8,179,East
False,True,True,True,True,3,8,10,5,23,8,24,7,South,West,North,North,1,9,19,20,-1,-21,4,8,178,East
False,True,True,True,True,3,7,10,5,23,9,24,8,South,West,North,South,3,8,19,20,-1,-22,5,8,-23,West
False,True,True,True,True,3,6,10,6,24,9,24,7,South,North,East,South,5,8,19,21,-1,-23,5,9,-24,West
False,True,True,True,True,3,7,11,6,25,9,24,7,North,East,East,West,3,10,21,21,-1,-24,4,9,-25,South
False,True,True,True,True,3,7,10,6,25,9,23,7,North,West,East,South,2,8,22,21,-1,-25,4,8,-26,South
False,True,True,True,True,3,7,10,7,25,9,23,6,North,North,East,West,1,6,23,19,-1,-26,4,7,173,North
False,True,True,True,True,3,7,10,7,25,10,22,6,North,North,North,West,2,7,23,20,-1,-27,4,8,-28,North
False,True,True,True,True,3,7,9,7,26,10,22,6,North,West,East,West,3,7,23,20,-1,-28,4,9,-29,West
False,True,True,True,True,3,7,9,6,26,11,21,6,North,South,North,West,2,9,25,21,-1,-29,3,9,-30,Stop
False,True,True,True,True,3,8,9,7,25,11,21,6,North,North,West,West,1,8,24,20,-1,-30,3,9,169,Stop
False,True,True,True,True,3,8,8,7,25,10,20,6,Stop,West,South,West,1,7,23,19,-1,-31,3,9,168,South
False,False,True,True,True,1,1,8,8,25,9,19,6,Stop,North,South,South,-1,5,23,19,-1,168,3,8,167,South
False,False,True,True,True,1,1,8,7,25,10,19,5,Stop,South,North,South,-1,5,25,19,-1,167,3,7,166,East
False,False,True,True,True,1,1,8,6,25,11,19,4,Stop,South,North,North,-1,5,25,17,-1,166,4,7,165,East
False,False,True,True,True,1,1,8,7,25,11,19,5,Stop,North,North,West,-1,3,24,15,-1,165,5,7,164,East
False,False,True,True,True,1,1,8,7,25,11,18,5,Stop,North,North,North,-1,2,23,13,-1,164,6,7,163,South
False,False,True,True,True,1,1,8,8,25,10,18,6,Stop,North,South,West,-1,4,23,11,-1,163,6,6,162,East
False,False,True,True,True,1,1,8,8,25,11,17,6,Stop,North,North,West,-1,3,23,10,-1,162,7,6,161,East
False,False,True,True,True,1,1,8,9,25,11,17,6,Stop,North,North,South,-1,3,22,10,-1,161,8,6,160,North
False,False,True,True,True,1,1,8,8,24,11,17,5,Stop,Stop,West,South,-1,1,20,11,-1,160,8,7,359,North
False,False,False,True,True,1,1,3,1,23,11,17,5,Stop,Stop,West,South,-1,-1,18,13,-1,359,8,8,358,North
False,False,False,True,True,1,1,3,1,23,10,17,4,Stop,Stop,South,North,-1,-1,16,13,-1,358,8,9,357,North
False,False,False,True,True,1,1,3,1,23,9,17,5,Stop,Stop,South,North,-1,-1,16,13,-1,357,8,10,356,North
False,False,False,True,True,1,1,3,1,24,9,17,6,Stop,Stop,East,North,-1,-1,18,14,-1,356,8,11,355,East
False,False,False,True,True,1,1,3,1,24,9,17,6,Stop,Stop,East,South,-1,-1,17,14,-1,355,9,11,354,East
False,False,False,True,True,1,1,3,1,25,9,17,5,Stop,Stop,East,North,-1,-1,17,12,-1,354,10,11,353,North
False,False,False,True,True,1,1,3,1,25,9,17,6,Stop,Stop,East,South,-1,-1,18,14,-1,353,10,12,352,East
False,False,False,True,True,1,1,3,1,26,9,17,5,Stop,Stop,East,South,-1,-1,18,14,-1,352,11,12,351,East
False,False,False,True,True,1,1,3,1,26,10,17,4,Stop,Stop,North,West,-1,-1,16,12,-1,351,12,12,350,East
False,False,False,True,True,1,1,3,1,26,10,16,4,Stop,Stop,North,East,-1,-1,15,12,-1,350,13,12,349,East
False,False,False,True,True,1,1,3,1,26,9,17,4,Stop,Stop,South,West,-1,-1,15,10,-1,349,14,12,348,South
False,False,False,True,True,1,1,3,1,26,9,16,4,Stop,Stop,South,East,-1,-1,14,10,-1,348,14,11,347,South
False,False,False,True,True,1,1,3,1,26,10,17,4,Stop,Stop,North,East,-1,-1,12,10,-1,347,14,10,346,South
False,False,False,True,True,1,1,3,1,26,11,18,4,Stop,Stop,North,West,-1,-1,14,8,-1,346,14,9,345,South
False,False,False,True,True,1,1,3,1,27,11,17,4,Stop,Stop,East,North,-1,-1,16,6,-1,345,14,8,344,South
False,False,False,True,True,1,1,3,1,28,11,17,5,Stop,Stop,East,North,-1,-1,18,4,-1,344,14,7,343,South
False,False,False,True,True,1,1,3,1,28,10,17,6,Stop,Stop,South,South,-1,-1,18,4,-1,343,14,6,342,East
False,False,False,True,True,1,1,3,1,28,10,17,5,Stop,Stop,South,South,-1,-1,17,3,-1,342,15,6,341,East
False,False,False,True,True,1,1,3,1,28,10,17,5,Stop,Stop,South,South,-1,-1,16,3,-1,341,16,6,340,East
False,False,False,True,True,1,1,3,1,27,10,17,4,Stop,Stop,West,South,-1,-1,14,2,-1,340,17,6,339,South
False,False,False,True,True,1,1,3,1,27,10,17,4,Stop,Stop,West,East,-1,-1,15,2,-1,339,17,5,338,South
False,False,False,True,True,1,1,3,1,27,10,18,4,Stop,Stop,West,North,-1,-1,16,2,-1,338,17,4,337,South
False,False,False,True,True,1,1,3,1,27,11,18,5,Stop,Stop,North,North,-1,-1,18,4,-1,337,17,3,336,East
